Data Source,DISTRICT,Variety,Yield
Kushtia RS,Chuadanga,BRRI dhan104,5.9
Kushtia RS,Chuadanga,BRRI dhan102,6.279
Kushtia RS,Chuadanga,BRRI dhan100,6.2
Kushtia RS,Chuadanga,BRRI dhan105,6.1
Kushtia RS,Chuadanga,BRRI dhan101,6.2
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan104,5.9
Kushtia RS,Chuadanga,BRRI dhan101,6.1
Kushtia RS,Chuadanga,BRRI dhan102,6.3
Kushtia RS,Chuadanga,BRRI dhan108,7.5
Kushtia RS,Chuadanga,BRRI dhan107,7.774
Kushtia RS,Chuadanga,BRRI dhan102,6.1
Kushtia RS,Chuadanga,BRRI dhan105,7.475
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan100,5.9
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan104,5.8
Kushtia RS,Chuadanga,BRRI dhan105,6.279
Kushtia RS,Chuadanga,BRRI dhan105,6.877
Kushtia RS,Chuadanga,BRRI dhan107,6.1
Kushtia RS,Chuadanga,BRRI dhan104,6.578
Kushtia RS,Chuadanga,BRRI dhan104,6
Kushtia RS,Chuadanga,BRRI dhan100,6.279
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan107,6
Kushtia RS,Chuadanga,BRRI dhan104,5.98
Kushtia RS,Chuadanga,BRRI dhan105,6.578
Kushtia RS,Chuadanga,BRRI dhan102,6.3
Kushtia RS,Chuadanga,BRRI dhan100,6.1
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan107,6
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan101,6.1
Kushtia RS,Chuadanga,BRRI dhan104,6.279
Kushtia RS,Chuadanga,BRRI dhan105,7.176
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan108,7.5
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan104,6.3
Kushtia RS,Chuadanga,BRRI dhan100,7.176
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan100,6.279
Kushtia RS,Chuadanga,BRRI dhan100,6.279
Kushtia RS,Chuadanga,BRRI dhan100,6.1
Kushtia RS,Chuadanga,BRRI dhan104,6.578
Kushtia RS,Chuadanga,BRRI dhan105,6.877
Kushtia RS,Chuadanga,BRRI dhan101,6
Kushtia RS,Chuadanga,BRRI dhan104,6.279
Kushtia RS,Chuadanga,BRRI dhan104,6
Kushtia RS,Chuadanga,BRRI dhan100,6.3
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan100,5.9
Kushtia RS,Chuadanga,BRRI dhan107,6.877
Kushtia RS,Chuadanga,BRRI dhan105,6.578
Kushtia RS,Chuadanga,BRRI dhan102,8.073
Kushtia RS,Chuadanga,BRRI dhan100,5.681
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan105,6.877
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan105,6.578
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan104,7.176
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan107,6.877
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan100,6.1
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan101,6.2
Kushtia RS,Chuadanga,BRRI dhan100,6.1
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan105,7.176
Kushtia RS,Chuadanga,BRRI dhan102,8.073
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan105,7.176
Kushtia RS,Chuadanga,BRRI dhan104,6.578
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan104,6.279
Kushtia RS,Chuadanga,BRRI dhan105,7.176
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan100,6
Kushtia RS,Chuadanga,BRRI dhan105,6.578
Kushtia RS,Chuadanga,BRRI dhan107,7.475
Kushtia RS,Chuadanga,BRRI dhan104,6.877
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan102,7.774
Kushtia RS,Chuadanga,BRRI dhan100,6.578
Kushtia RS,Chuadanga,BRRI dhan104,6.877
Kushtia RS,Chuadanga,BRRI dhan104,7.176
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan102,6.877
Kushtia RS,Chuadanga,BRRI dhan102,6.1
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan102,8.073
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan101,6.578
Kushtia RS,Chuadanga,BRRI dhan101,6.578
Kushtia RS,Chuadanga,BRRI dhan101,5.98
Kushtia RS,Chuadanga,BRRI dhan101,6.877
Kushtia RS,Chuadanga,BRRI dhan101,5.9
Kushtia RS,Chuadanga,BRRI dhan101,6.578
Kushtia RS,Chuadanga,BRRI dhan102,8.073
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan102,8.073
Kushtia RS,Chuadanga,BRRI dhan102,6.578
Kushtia RS,Chuadanga,BRRI dhan102,7.475
Kushtia RS,Chuadanga,BRRI dhan102,6.2
Kushtia RS,Chuadanga,BRRI dhan102,6.877
Kushtia RS,Chuadanga,BRRI dhan102,7.176
Kushtia RS,Chuadanga,BRRI dhan107,6.279
Kushtia RS,Chuadanga,BRRI dhan107,6.877
Kushtia RS,Chuadanga,BRRI dhan108,7.475
Kushtia RS,Chuadanga,BRRI dhan105,6.2
Kushtia RS,Chuadanga,BRRI dhan105,6.877
Kushtia RS,Chuadanga,BRRI dhan105,6.1
Kushtia RS,Chuadanga,BRRI dhan105,6.578
Kushtia RS,Chuadanga,BRRI dhan105,6.578
Kushtia RS,Chuadanga,BRRI dhan105,6.877
Kushtia RS,Chuadanga,BRRI dhan105,7.176
Kushtia RS,Chuadanga,BRRI dhan104,6.279
Kushtia RS,Chuadanga,BRRI dhan104,6.877
Kushtia RS,Chuadanga,BRRI dhan104,6
Sonagazi RS,Feni,BRRI dhan101,6.53
Sonagazi RS,Feni,BRRI dhan101,6.71
Sonagazi RS,Feni,BRRI dhan101,6.61
Sonagazi RS,Feni,BRRI dhan101,6.53
Sonagazi RS,Feni,BRRI dhan101,6.79
Sonagazi RS,Feni,BRRI dhan101,6.63
Sonagazi RS,Feni,BRRI dhan101,6.57
Sonagazi RS,Feni,BRRI dhan101,6.74
Sonagazi RS,Feni,BRRI dhan101,6.81
Sonagazi RS,Feni,BRRI dhan101,6.93
Sonagazi RS,Feni,BRRI dhan102,7.68
Sonagazi RS,Feni,BRRI dhan102,6.91
Sonagazi RS,Feni,BRRI dhan102,7.11
Sonagazi RS,Feni,BRRI dhan102,7.63
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,7.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,7.99
Sonagazi RS,Feni,BRRI dhan102,6.86
Sonagazi RS,Feni,BRRI dhan102,6.36
Sonagazi RS,Feni,BRRI dhan102,5.97
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,6.98
Sonagazi RS,Feni,BRRI dhan102,7.83
Sonagazi RS,Feni,BRRI dhan102,7.96
Sonagazi RS,Feni,BRRI dhan102,7.91
Sonagazi RS,Feni,BRRI dhan102,7.77
Sonagazi RS,Feni,BRRI dhan104,6.77
Sonagazi RS,Feni,BRRI dhan104,6.98
Sonagazi RS,Feni,BRRI dhan104,6.91
Sonagazi RS,Feni,BRRI dhan104,6.41
Sonagazi RS,Feni,BRRI dhan104,6.64
Sonagazi RS,Feni,BRRI dhan104,6.79
Sonagazi RS,Feni,BRRI dhan104,6.94
Sonagazi RS,Feni,BRRI dhan104,6.73
Sonagazi RS,Feni,BRRI dhan104,5.99
Sonagazi RS,Feni,BRRI dhan104,6.41
Sonagazi RS,Feni,BRRI dhan101,6.53
Sonagazi RS,Feni,BRRI dhan101,6.71
Sonagazi RS,Feni,BRRI dhan101,6.61
Sonagazi RS,Feni,BRRI dhan101,6.53
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan101,6.63
Sonagazi RS,Feni,BRRI dhan101,6.57
Sonagazi RS,Feni,BRRI dhan101,6.74
Sonagazi RS,Feni,BRRI dhan101,6.81
Sonagazi RS,Feni,BRRI dhan101,6.93
Sonagazi RS,Feni,BRRI dhan101,6.63
Sonagazi RS,Feni,BRRI dhan102,7.58
Sonagazi RS,Feni,BRRI dhan102,6.91
Sonagazi RS,Feni,BRRI dhan102,7.11
Sonagazi RS,Feni,BRRI dhan102,7.63
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,7.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,7.99
Sonagazi RS,Feni,BRRI dhan102,6.86
Sonagazi RS,Feni,BRRI dhan102,6.36
Sonagazi RS,Feni,BRRI dhan102,5.97
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,6.98
Sonagazi RS,Feni,BRRI dhan102,7.83
Sonagazi RS,Feni,BRRI dhan102,7.96
Sonagazi RS,Feni,BRRI dhan102,7.91
Sonagazi RS,Feni,BRRI dhan102,7.77
Sonagazi RS,Feni,BRRI dhan102,6.97
Sonagazi RS,Feni,BRRI dhan102,7.91
Sonagazi RS,Feni,BRRI dhan102,7.81
Sonagazi RS,Feni,BRRI dhan102,7.93
Sonagazi RS,Feni,BRRI dhan102,7.79
Sonagazi RS,Feni,BRRI dhan102,6.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,6.99
Sonagazi RS,Feni,BRRI dhan102,6.97
Sonagazi RS,Feni,BRRI dhan102,6.78
Sonagazi RS,Feni,BRRI dhan102,6.82
Sonagazi RS,Feni,BRRI dhan102,6.96
Sonagazi RS,Feni,BRRI dhan102,6.81
Sonagazi RS,Feni,BRRI dhan102,7.98
Sonagazi RS,Feni,BRRI dhan102,6.91
Sonagazi RS,Feni,BRRI dhan102,7.11
Sonagazi RS,Feni,BRRI dhan102,7.63
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,7.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,7.99
Sonagazi RS,Feni,BRRI dhan104,6.77
Sonagazi RS,Feni,BRRI dhan104,6.98
Sonagazi RS,Feni,BRRI dhan104,6.91
Sonagazi RS,Feni,BRRI dhan104,6.41
Sonagazi RS,Feni,BRRI dhan104,6.64
Sonagazi RS,Feni,BRRI dhan104,6.79
Sonagazi RS,Feni,BRRI dhan104,6.94
Sonagazi RS,Feni,BRRI dhan104,6.73
Sonagazi RS,Feni,BRRI dhan104,5.99
Sonagazi RS,Feni,BRRI dhan104,6.86
Sonagazi RS,Feni,BRRI dhan104,6.36
Sonagazi RS,Feni,BRRI dhan101,6.97
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,6.98
Sonagazi RS,Feni,BRRI dhan104,6.83
Sonagazi RS,Feni,BRRI dhan105,6.97
Sonagazi RS,Feni,BRRI dhan105,6.77
Sonagazi RS,Feni,BRRI dhan107,7.78
Sonagazi RS,Feni,BRRI dhan108,7.97
Sonagazi RS,Feni,BRRI dhan108,8.13
Sonagazi RS,Feni,BRRI dhan108,7.88
Sonagazi RS,Feni,BRRI dhan108,8.08
Sonagazi RS,Feni,BRRI dhan108,7.73
Sonagazi RS,Feni,BRRI dhan108,7.91
Sonagazi RS,Feni,BRRI dhan108,8.01
Sonagazi RS,Feni,BRRI dhan108,7.73
Sonagazi RS,Feni,BRRI dhan108,7.91
Sonagazi RS,Feni,BRRI dhan108,8.01
Sonagazi RS,Feni,BRRI dhan108,7.73
Sonagazi RS,Feni,BRRI dhan108,7.91
Sonagazi RS,Feni,BRRI dhan102,7.78
Sonagazi RS,Feni,BRRI dhan102,6.91
Sonagazi RS,Feni,BRRI dhan102,7.11
Sonagazi RS,Feni,BRRI dhan102,7.63
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,7.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,7.99
Sonagazi RS,Feni,BRRI dhan102,6.86
Sonagazi RS,Feni,BRRI dhan102,6.36
Sonagazi RS,Feni,BRRI dhan102,5.97
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,6.98
Sonagazi RS,Feni,BRRI dhan102,7.83
Sonagazi RS,Feni,BRRI dhan102,7.96
Sonagazi RS,Feni,BRRI dhan102,7.91
Sonagazi RS,Feni,BRRI dhan102,7.77
Sonagazi RS,Feni,BRRI dhan102,6.97
Sonagazi RS,Feni,BRRI dhan102,7.91
Sonagazi RS,Feni,BRRI dhan102,7.81
Sonagazi RS,Feni,BRRI dhan102,7.93
Sonagazi RS,Feni,BRRI dhan102,7.79
Sonagazi RS,Feni,BRRI dhan102,6.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,6.99
Sonagazi RS,Feni,BRRI dhan102,6.97
Sonagazi RS,Feni,BRRI dhan102,6.78
Sonagazi RS,Feni,BRRI dhan102,6.82
Sonagazi RS,Feni,BRRI dhan102,6.96
Sonagazi RS,Feni,BRRI dhan102,6.81
Sonagazi RS,Feni,BRRI dhan102,7.78
Sonagazi RS,Feni,BRRI dhan102,6.91
Sonagazi RS,Feni,BRRI dhan102,7.11
Sonagazi RS,Feni,BRRI dhan102,7.63
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,7.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,7.99
Sonagazi RS,Feni,BRRI dhan102,6.86
Sonagazi RS,Feni,BRRI dhan102,6.36
Sonagazi RS,Feni,BRRI dhan102,5.97
Sonagazi RS,Feni,BRRI dhan102,6.79
Sonagazi RS,Feni,BRRI dhan102,6.98
Sonagazi RS,Feni,BRRI dhan102,7.83
Sonagazi RS,Feni,BRRI dhan102,7.96
Sonagazi RS,Feni,BRRI dhan102,7.91
Sonagazi RS,Feni,BRRI dhan102,7.77
Sonagazi RS,Feni,BRRI dhan102,6.97
Sonagazi RS,Feni,BRRI dhan102,7.91
Sonagazi RS,Feni,BRRI dhan102,7.81
Sonagazi RS,Feni,BRRI dhan102,7.93
Sonagazi RS,Feni,BRRI dhan102,7.79
Sonagazi RS,Feni,BRRI dhan102,6.94
Sonagazi RS,Feni,BRRI dhan102,6.73
Sonagazi RS,Feni,BRRI dhan102,6.99
Sonagazi RS,Feni,BRRI dhan104,6.77
Sonagazi RS,Feni,BRRI dhan104,6.98
Sonagazi RS,Feni,BRRI dhan104,6.91
Sonagazi RS,Feni,BRRI dhan104,6.41
Sonagazi RS,Feni,BRRI dhan104,6.64
Sonagazi RS,Feni,BRRI dhan104,6.79
Sonagazi RS,Feni,BRRI dhan104,6.94
Sonagazi RS,Feni,BRRI dhan104,6.73
Sonagazi RS,Feni,BRRI dhan104,5.99
Sonagazi RS,Feni,BRRI dhan104,6.86
Sonagazi RS,Noakhali,BRRI dhan102,7.78
Sonagazi RS,Noakhali,BRRI dhan102,6.91
Sonagazi RS,Noakhali,BRRI dhan102,7.11
Sonagazi RS,Noakhali,BRRI dhan102,7.63
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan102,7.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan102,7.99
Sonagazi RS,Noakhali,BRRI dhan102,6.86
Sonagazi RS,Noakhali,BRRI dhan102,6.36
Sonagazi RS,Noakhali,BRRI dhan102,6.97
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan102,6.98
Sonagazi RS,Noakhali,BRRI dhan102,7.83
Sonagazi RS,Lakshmipur,BRRI dhan102,7.96
Sonagazi RS,Lakshmipur,BRRI dhan105,7.91
Sonagazi RS,Lakshmipur,BRRI dhan102,7.77
Sonagazi RS,Lakshmipur,BRRI dhan107,6.97
Sonagazi RS,Lakshmipur,BRRI dhan107,7.91
Sonagazi RS,Lakshmipur,BRRI dhan102,7.81
Sonagazi RS,Lakshmipur,BRRI dhan105,7.93
Sonagazi RS,Lakshmipur,BRRI dhan102,7.79
Sonagazi RS,Lakshmipur,BRRI dhan107,6.94
Sonagazi RS,Lakshmipur,BRRI dhan102,6.73
Sonagazi RS,Lakshmipur,BRRI dhan105,6.99
Sonagazi RS,Lakshmipur,BRRI dhan107,6.97
Sonagazi RS,Lakshmipur,BRRI dhan102,6.78
Sonagazi RS,Lakshmipur,BRRI dhan105,6.82
Sonagazi RS,Lakshmipur,BRRI dhan102,6.96
Sonagazi RS,Lakshmipur,BRRI dhan102,6.81
Sonagazi RS,Lakshmipur,BRRI dhan107,7.78
Sonagazi RS,Lakshmipur,BRRI dhan105,6.91
Sonagazi RS,Lakshmipur,BRRI dhan102,7.11
Sonagazi RS,Lakshmipur,BRRI dhan107,7.63
Sonagazi RS,Lakshmipur,BRRI dhan105,6.79
Sonagazi RS,Lakshmipur,BRRI dhan102,7.94
Sonagazi RS,Lakshmipur,BRRI dhan102,6.73
Sonagazi RS,Lakshmipur,BRRI dhan102,7.99
Sonagazi RS,Lakshmipur,BRRI dhan105,6.86
Sonagazi RS,Lakshmipur,BRRI dhan102,6.36
Sonagazi RS,Lakshmipur,BRRI dhan102,5.97
Sonagazi RS,Lakshmipur,BRRI dhan102,6.79
Sonagazi RS,Lakshmipur,BRRI dhan102,6.98
Sonagazi RS,Lakshmipur,BRRI dhan102,7.83
Sonagazi RS,Lakshmipur,BRRI dhan102,7.96
Sonagazi RS,Lakshmipur,BRRI dhan102,7.91
Sonagazi RS,Lakshmipur,BRRI dhan102,7.77
Sonagazi RS,Lakshmipur,BRRI dhan102,6.97
Sonagazi RS,Lakshmipur,BRRI dhan105,7.91
Sonagazi RS,Lakshmipur,BRRI dhan102,7.81
Sonagazi RS,Lakshmipur,BRRI dhan102,7.93
Sonagazi RS,Lakshmipur,BRRI dhan105,7.79
Sonagazi RS,Noakhali,BRRI dhan102,6.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan104,6.99
Sonagazi RS,Noakhali,BRRI dhan105,6.97
Sonagazi RS,Noakhali,BRRI dhan102,6.78
Sonagazi RS,Noakhali,BRRI dhan102,6.82
Sonagazi RS,Noakhali,BRRI dhan104,6.66
Sonagazi RS,Noakhali,BRRI dhan105,6.81
Sonagazi RS,Noakhali,BRRI dhan105,7.78
Sonagazi RS,Noakhali,BRRI dhan105,6.91
Sonagazi RS,Noakhali,BRRI dhan102,7.11
Sonagazi RS,Noakhali,BRRI dhan102,7.63
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan102,7.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan105,7.99
Sonagazi RS,Noakhali,BRRI dhan104,6.86
Sonagazi RS,Noakhali,BRRI dhan102,6.36
Sonagazi RS,Noakhali,BRRI dhan102,6.97
Sonagazi RS,Noakhali,BRRI dhan105,6.79
Sonagazi RS,Noakhali,BRRI dhan102,6.98
Sonagazi RS,Noakhali,BRRI dhan102,7.83
Sonagazi RS,Noakhali,BRRI dhan102,7.96
Sonagazi RS,Noakhali,BRRI dhan102,7.91
Sonagazi RS,Noakhali,BRRI dhan104,6.77
Sonagazi RS,Noakhali,BRRI dhan104,6.98
Sonagazi RS,Noakhali,BRRI dhan104,6.91
Sonagazi RS,Noakhali,BRRI dhan102,7.81
Sonagazi RS,Noakhali,BRRI dhan105,7.93
Sonagazi RS,Noakhali,BRRI dhan102,7.79
Sonagazi RS,Noakhali,BRRI dhan102,6.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan104,6.99
Sonagazi RS,Noakhali,BRRI dhan104,6.77
Sonagazi RS,Noakhali,BRRI dhan105,6.78
Sonagazi RS,Noakhali,BRRI dhan102,6.82
Sonagazi RS,Noakhali,BRRI dhan102,6.96
Sonagazi RS,Noakhali,BRRI dhan102,6.81
Sonagazi RS,Noakhali,BRRI dhan102,7.78
Sonagazi RS,Noakhali,BRRI dhan102,6.91
Sonagazi RS,Noakhali,BRRI dhan102,7.11
Sonagazi RS,Noakhali,BRRI dhan102,7.63
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan104,6.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan102,7.99
Sonagazi RS,Noakhali,BRRI dhan102,6.86
Sonagazi RS,Noakhali,BRRI dhan102,6.36
Sonagazi RS,Noakhali,BRRI dhan102,5.97
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan104,6.78
Sonagazi RS,Noakhali,BRRI dhan104,6.83
Sonagazi RS,Noakhali,BRRI dhan102,7.96
Sonagazi RS,Noakhali,BRRI dhan105,7.91
Sonagazi RS,Noakhali,BRRI dhan105,7.77
Sonagazi RS,Noakhali,BRRI dhan104,6.57
Sonagazi RS,Noakhali,BRRI dhan102,7.91
Sonagazi RS,Noakhali,BRRI dhan105,7.81
Sonagazi RS,Noakhali,BRRI dhan105,7.93
Sonagazi RS,Noakhali,BRRI dhan102,7.79
Sonagazi RS,Noakhali,BRRI dhan105,6.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan104,6.69
Sonagazi RS,Noakhali,BRRI dhan105,6.97
Sonagazi RS,Noakhali,BRRI dhan102,6.78
Sonagazi RS,Noakhali,BRRI dhan104,6.82
Sonagazi RS,Noakhali,BRRI dhan105,6.96
Sonagazi RS,Noakhali,BRRI dhan102,6.81
Sonagazi RS,Noakhali,BRRI dhan102,7.78
Sonagazi RS,Noakhali,BRRI dhan102,6.91
Sonagazi RS,Noakhali,BRRI dhan105,7.11
Sonagazi RS,Noakhali,BRRI dhan102,7.63
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan102,7.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan104,5.99
Sonagazi RS,Noakhali,BRRI dhan102,6.86
Sonagazi RS,Noakhali,BRRI dhan104,6.36
Sonagazi RS,Noakhali,BRRI dhan102,6.97
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan102,6.98
Sonagazi RS,Noakhali,BRRI dhan102,7.83
Sonagazi RS,Noakhali,BRRI dhan105,7.96
Sonagazi RS,Noakhali,BRRI dhan102,7.91
Sonagazi RS,Noakhali,BRRI dhan102,7.77
Sonagazi RS,Noakhali,BRRI dhan102,6.97
Sonagazi RS,Noakhali,BRRI dhan102,7.91
Sonagazi RS,Noakhali,BRRI dhan102,7.81
Sonagazi RS,Noakhali,BRRI dhan102,7.93
Sonagazi RS,Noakhali,BRRI dhan104,7.79
Sonagazi RS,Noakhali,BRRI dhan105,6.94
Sonagazi RS,Noakhali,BRRI dhan104,6.73
Sonagazi RS,Noakhali,BRRI dhan102,6.99
Sonagazi RS,Noakhali,BRRI dhan102,6.97
Sonagazi RS,Noakhali,BRRI dhan102,6.78
Sonagazi RS,Noakhali,BRRI dhan102,6.82
Sonagazi RS,Noakhali,BRRI dhan102,6.96
Sonagazi RS,Noakhali,BRRI dhan102,6.81
Sonagazi RS,Noakhali,BRRI dhan102,7.78
Sonagazi RS,Noakhali,BRRI dhan102,6.91
Sonagazi RS,Noakhali,BRRI dhan102,7.11
Sonagazi RS,Noakhali,BRRI dhan102,7.63
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan102,7.94
Sonagazi RS,Noakhali,BRRI dhan102,6.73
Sonagazi RS,Noakhali,BRRI dhan102,7.99
Sonagazi RS,Noakhali,BRRI dhan102,6.86
Sonagazi RS,Lakshmipur,BRRI dhan107,6.36
Sonagazi RS,Lakshmipur,BRRI dhan107,7.97
Sonagazi RS,Lakshmipur,BRRI dhan107,6.79
Sonagazi RS,Lakshmipur,BRRI dhan107,6.98
Sonagazi RS,Lakshmipur,BRRI dhan107,7.83
Sonagazi RS,Lakshmipur,BRRI dhan107,7.96
Sonagazi RS,Lakshmipur,BRRI dhan107,7.91
Sonagazi RS,Lakshmipur,BRRI dhan105,7.77
Sonagazi RS,Lakshmipur,BRRI dhan105,6.97
Sonagazi RS,Lakshmipur,BRRI dhan105,7.91
Sonagazi RS,Lakshmipur,BRRI dhan105,7.81
Sonagazi RS,Lakshmipur,BRRI dhan105,7.93
Sonagazi RS,Lakshmipur,BRRI dhan105,7.79
Sonagazi RS,Lakshmipur,BRRI dhan107,6.94
Sonagazi RS,Lakshmipur,BRRI dhan107,6.73
Sonagazi RS,Lakshmipur,BRRI dhan107,6.99
Sonagazi RS,Lakshmipur,BRRI dhan107,6.97
Sonagazi RS,Lakshmipur,BRRI dhan102,6.78
Sonagazi RS,Lakshmipur,BRRI dhan102,6.82
Sonagazi RS,Lakshmipur,BRRI dhan102,6.96
Sonagazi RS,Lakshmipur,BRRI dhan102,6.81
Sonagazi RS,Lakshmipur,BRRI dhan102,7.78
Sonagazi RS,Noakhali,BRRI dhan102,6.91
Sonagazi RS,Noakhali,BRRI dhan102,7.11
Sonagazi RS,Noakhali,BRRI dhan102,7.63
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan102,7.94
Sonagazi RS,Noakhali,BRRI dhan104,6.73
Sonagazi RS,Noakhali,BRRI dhan104,7.99
Sonagazi RS,Noakhali,BRRI dhan105,6.86
Sonagazi RS,Noakhali,BRRI dhan105,6.36
Sonagazi RS,Noakhali,BRRI dhan105,6.97
Sonagazi RS,Noakhali,BRRI dhan102,6.79
Sonagazi RS,Noakhali,BRRI dhan105,6.98
Sonagazi RS,Noakhali,BRRI dhan102,7.83
Sonagazi RS,Noakhali,BRRI dhan102,7.96
Sonagazi RS,Noakhali,BRRI dhan104,6.91
Sonagazi RS,Noakhali,BRRI dhan102,7.77
Sonagazi RS,Noakhali,BRRI dhan102,6.97
Sonagazi RS,Noakhali,BRRI dhan102,7.91
